Date,Altcoin,BIT,Bitcoin Address,Bitcoin Investment,Bitcoin Mining,Bitcoin News,Bitcoin Price,Bitcoin Wallet,Bitcoin,Block,Blockchain,BTC,Crypto,Cryptocurrency,Cryptography,DAPP,DeFi,Digital Currency,Ethereum,Fiat money,Fork,Hash Rate,ICO,P2P,Private Key,Stablecoin,Open,High,Low,Close,Volume
2022-03-31,54.02,76.53999999999999,41.04,0.0,60.040000000000006,31.6,23.49,31.98,29.4,28.8,21.42,26.1,59.8,54.4,50.32,58.22,4.75,9.38,51.3,39.2,52.2,20.35,80.1,73.14999999999999,65.10000000000001,7.38,47062.1484375,47512.02734375,45390.5390625,45538.67578125,33327427106
2022-04-01,37.74,74.82,59.28,33.809999999999995,59.25,19.200000000000003,22.41,27.3,27.65,29.7,28.98,22.5,57.2,55.68,34.78,58.22,4.94,13.86,54.0,28.42,56.26,9.9,88.11,46.55,39.99,11.34,45554.1640625,46616.2421875,44403.140625,46281.64453125,38162644287
2022-04-02,21.12,78.26,37.8,42.25,48.99,16.12,17.82,43.86,22.01,25.52,72.0,20.520000000000003,53.68,49.59,37.23,68.06,0.0,13.0,43.2,27.36,54.52,26.52,56.98,53.94,29.05,10.2,46285.5,47028.28125,45782.51171875,45868.94921875,29336594194
2022-04-03,48.0,78.26,41.3,26.65,46.15,21.7,18.04,42.14,23.25,31.24,93.0,22.950000000000003,53.07,48.45,65.7,51.66,0.0,7.67,40.05,42.72,50.46,34.84,61.6,79.17,59.76,11.6,45859.12890625,47313.4765625,45634.10546875,46453.56640625,25414397610
2022-04-04,27.84,78.26,58.1,22.1,44.73,18.91,16.94,35.26,22.63,33.44,88.0,21.06,53.07,49.59,60.59,63.13999999999999,0.0,10.53,40.5,41.76,49.88,16.12,73.92,66.99,65.57,14.4,46445.2734375,46791.08984375,45235.81640625,46622.67578125,32499785455
2022-04-05,0.0,80.08,41.3,31.85,49.7,20.15,18.26,68.8,26.35,30.36,93.0,25.110000000000003,57.95,56.99999999999999,63.51,63.13999999999999,0.0,12.22,44.55,41.28,49.3,10.92,48.51,64.38,50.63,12.0,46624.5078125,47106.140625,45544.80859375,45555.9921875,29640604055
2022-04-06,14.4,79.17,66.5,20.8,44.02,21.7,17.38,74.82,25.42,29.48,82.0,22.41,53.07,46.74,52.56,58.22,0.0,12.09,36.0,48.0,49.3,26.52,74.69,73.08,68.06,12.0,45544.35546875,45544.35546875,43193.953125,43206.73828125,39393395788
2022-04-07,19.2,78.26,56.7,29.25,61.06,22.01,17.6,0.0,26.04,30.8,93.0,22.14,52.46,49.02,56.94,72.16,0.0,10.4,38.25,42.72,52.78,26.52,52.36,70.47,58.1,15.4,43207.5,43860.69921875,42899.90625,43503.84765625,26101973106
2022-04-08,24.48,76.44,44.8,42.9,56.8,15.81,16.28,63.64,23.87,35.2,67.0,19.44,49.41,48.45,32.85,63.96,0.0,7.930000000000001,33.300000000000004,31.2,56.84,24.44,60.06,50.46,38.18,8.6,43505.13671875,43903.01953125,42183.2890625,42287.6640625,27215995394
2022-04-09,36.96,80.99000000000001,61.1,34.72,67.15,20.4,19.0,30.020000000000003,24.96,32.76,74.52000000000001,18.98,54.29,51.6,54.0,37.63,0.0,6.800000000000001,31.08,29.04,53.58,19.78,63.51,76.0,31.92,11.13,42282.078125,42786.81640625,42183.25390625,42782.13671875,16050772496
2022-04-10,24.96,72.8,27.95,40.3,62.41,34.0,25.0,65.57000000000001,32.0,43.16,66.24000000000001,26.0,58.56,56.4,57.0,67.45,0.0,7.6,40.74,32.12,52.44,46.0,73.95,80.75,55.44,15.33,42781.08984375,43376.37890625,42021.20703125,42207.671875,17654475582
2022-04-11,32.16,75.53,59.15,62.0,55.3,24.82,24.25,41.870000000000005,26.88,37.96,72.68,25.74,59.78,54.6,57.75,50.41,8.75,5.5,36.96,36.52,47.88,0.0,69.6,76.0,65.52,13.23,42201.0390625,42424.58984375,39373.05859375,39521.90234375,33949912166
2022-04-12,45.6,76.44,35.75,24.8,66.36,18.02,22.5,0.0,26.24,38.48,84.64,21.32,50.63,52.2,56.25,37.63,0.0,7.800000000000001,33.6,40.92,50.73,0.0,85.26,75.05,44.52,14.07,39533.71484375,40617.5859375,39388.328125,40127.18359375,30991500854
2022-04-13,17.28,79.17,50.05,45.26,61.620000000000005,22.1,20.0,32.39,25.92,40.56,92.0,18.46,51.24,49.2,58.5,34.08,7.0,4.3,33.6,34.32,51.3,17.94,87.0,81.7,66.36,12.81,40123.5703125,41430.0546875,39712.74609375,41166.73046875,27691105228
2022-04-14,25.44,78.26,46.15,45.26,55.3,25.16,21.0,51.35,24.0,43.16,69.92,19.5,51.85,51.0,54.0,54.67,0.0,5.9,30.66,34.76,53.58,33.58,75.69,84.55,57.96,10.92,41160.21875,41451.48046875,39695.74609375,39935.515625,24342001973
2022-04-15,42.72,81.9,39.65,29.14,56.88,12.920000000000002,17.5,26.86,20.48,36.92,59.8,17.42,46.97,46.2,42.75,43.31,0.0,4.2,29.4,19.36,54.15,30.82,69.6,59.85,44.52,12.18,39939.40234375,40617.72265625,39866.83203125,40553.46484375,21756855753
2022-04-16,14.57,80.04,24.05,25.2,54.0,14.21,16.5,35.1,17.92,31.74,60.06,15.36,45.1,44.52,34.04,52.44,6.800000000000001,3.6,29.93,15.18,57.04,35.04,59.84,66.64,44.0,9.84,40552.31640625,40633.6796875,40078.42578125,40424.484375,16833150693
2022-04-17,26.79,78.2,49.4,28.35,50.4,21.75,19.8,56.940000000000005,22.4,46.0,75.53,20.88,55.00000000000001,49.82,51.8,42.56,0.0,6.3,34.85,34.96,53.32,0.0,75.68,85.26,93.0,19.44,40417.77734375,40570.7265625,39620.89453125,39716.953125,19087633042
2022-04-18,0.0,74.52000000000001,60.45,24.57,51.12,14.79,17.6,43.68,20.44,34.5,75.53,18.96,46.2,42.400000000000006,63.64,58.52,0.0,3.87,31.57,45.080000000000005,55.18,37.44,87.12,68.6,87.0,24.0,39721.203125,40986.3203125,38696.19140625,40826.21484375,33705182072
2022-04-19,43.71,92.0,47.45,12.6,53.28,13.63,16.72,78.0,20.72,27.14,81.9,19.2,38.5,39.75,74.0,37.24,0.0,5.94,33.21,43.24,52.08,29.76,77.44,98.0,100.0,17.52,40828.17578125,41672.9609375,40618.6328125,41502.75,25303206547
2022-04-20,35.25,80.04,23.4,8.82,44.64,17.4,16.72,17.94,19.880000000000003,24.84,77.35000000000001,18.24,37.95,40.81,57.72,76.0,0.0,6.12,30.75,34.5,54.56,24.96,80.08,68.6,89.0,17.28,41501.74609375,42126.30078125,40961.09765625,41374.37890625,27819532341
2022-04-21,31.96,81.88000000000001,65.0,33.39,50.4,15.95,17.38,12.48,19.6,22.540000000000003,71.89,17.28,36.3,34.980000000000004,61.42,55.48,0.0,5.94,30.34,39.56,60.76,38.88,80.08,80.36,87.0,17.759999999999998,41371.515625,42893.58203125,40063.828125,40527.36328125,35372786395
2022-04-22,40.89,84.64,28.6,38.43,48.24,17.11,16.06,76.44,18.200000000000003,23.92,58.24,16.32,35.2,33.39,42.18,59.28,0.0,4.14,28.29,26.22,62.0,28.8,76.56,55.86,39.0,12.48,40525.86328125,40777.7578125,39315.41796875,39740.3203125,28011716745
2022-04-23,15.21,73.1,41.89,16.52,65.45,17.099999999999998,15.18,43.07,16.8,16.099999999999998,55.89,17.0,27.26,26.22,37.0,73.5,0.0,5.85,22.8,22.26,51.84,16.77,53.3,69.16,39.48,5.04,39738.72265625,39935.859375,39352.203125,39486.73046875,16138021249
2022-04-24,12.48,70.52,25.37,24.19,76.5,17.4,19.14,33.04,22.12,17.849999999999998,64.80000000000001,22.5,31.96,34.5,56.24,39.0,0.0,4.859999999999999,30.02,41.16,49.68000000000001,23.79,68.88,62.79,86.47999999999999,8.64,39478.375,39845.92578125,39233.5390625,39469.29296875,17964398167
2022-04-25,32.76,73.96,36.58,23.6,79.05,18.0,20.24,0.0,23.520000000000003,19.25,69.66000000000001,22.75,38.07,38.18,66.6,57.75,0.0,5.13,33.44,34.86,48.06,8.19,70.52,72.8,78.96,11.34,39472.60546875,40491.75390625,38338.37890625,40458.30859375,35445730570
2022-04-26,0.0,72.24,35.4,27.73,85.0,18.3,17.82,12.39,21.000000000000004,17.849999999999998,63.99,20.5,30.55,33.120000000000005,56.98,61.5,0.0,6.66,28.88,34.86,44.28,10.14,72.97999999999999,73.71000000000001,67.67999999999999,10.8,40448.421875,40713.890625,37884.984375,38117.4609375,34569088416
2022-04-27,0.0,70.52,37.17,28.91,77.35,14.4,17.16,8.85,21.000000000000004,17.5,65.61,19.25,31.49,32.660000000000004,69.56,48.75,0.0,7.109999999999999,27.74,42.0,44.28,17.16,82.0,77.35000000000001,77.08,7.739999999999999,38120.30078125,39397.91796875,37997.3125,39241.12109375,30981015184
2022-04-28,0.0,70.52,34.22,21.83,68.0,20.1,17.38,35.4,21.000000000000004,17.15,53.46,20.25,33.37,32.660000000000004,51.06,26.25,0.0,3.51,24.7,24.78,48.06,15.99,59.86,78.26,85.53999999999999,9.54,39241.4296875,40269.46484375,38941.421875,39773.828125,33903704907
2022-04-29,11.7,77.4,42.48,34.22,61.2,15.9,15.62,23.01,17.92,15.4,51.03,17.25,29.61,28.52,42.92,16.5,0.0,5.04,26.22,9.24,50.220000000000006,12.87,77.08,60.97,46.06,8.1,39768.6171875,39887.26953125,38235.53515625,38609.82421875,30882994649
2022-04-30,24.15,83.7,49.3,30.16,62.78999999999999,7.92,4.94,21.08,7.75,25.92,39.22,6.67,12.48,12.15,48.72,39.22,28.56,6.8,16.0,8.25,47.58,22.11,65.25,57.34,47.04,1.1900000000000002,38605.859375,38771.2109375,37697.94140625,37714.875,23895713731
2022-05-01,9.1,90.0,24.94,17.68,69.0,9.24,5.46,10.54,8.06,32.0,53.28,6.67,12.48,12.6,69.6,48.1,0.0,6.0,15.6,20.0,49.41,25.41,67.86,78.02,84.28,1.36,37713.265625,38627.859375,37585.7890625,38469.09375,27002760110
2022-05-02,17.5,85.5,28.42,24.96,49.67999999999999,8.91,4.68,28.52,7.439999999999999,30.72,51.8,5.8,11.52,12.15,86.13,39.96,0.0,6.08,14.4,20.25,43.92,22.77,62.64,94.0,98.0,1.53,38472.1875,39074.97265625,38156.5625,38529.328125,32922642426
2022-05-03,19.6,80.10000000000001,24.94,27.04,51.74999999999999,7.590000000000001,4.94,18.6,7.75,28.16,61.42,6.38,11.52,11.25,87.0,37.0,0.0,2.32,12.8,15.5,40.87,18.15,66.99,74.25999999999999,81.34,1.7000000000000002,38528.109375,38629.99609375,37585.62109375,37750.453125,27326943244
2022-05-04,14.7,81.9,23.2,5.720000000000001,53.13,11.88,7.54,12.4,9.92,28.8,59.94,8.7,13.44,13.05,83.52,51.8,0.0,6.0,16.8,17.25,45.14,20.790000000000003,77.42999999999999,62.04,93.1,2.21,37748.01171875,39902.94921875,37732.05859375,39698.37109375,36754404490
2022-05-05,0.0,78.3,26.1,15.6,54.51,12.21,7.800000000000001,38.44,10.23,27.52,48.1,9.28,12.0,11.25,70.47,58.46,0.0,5.68,16.400000000000002,11.0,49.41,14.85,73.95,72.38,58.8,2.21,39695.74609375,39789.28125,35856.515625,36575.140625,43106256317
2022-05-06,22.05,86.4,29.0,24.96,51.74999999999999,12.21,5.46,11.16,8.68,26.56,44.4,7.249999999999999,11.04,9.9,50.46,69.56,0.0,5.5200000000000005,13.2,4.25,50.02,16.5,77.42999999999999,60.16,34.3,1.87,36573.18359375,36624.359375,35482.1328125,36040.921875,37795577489
2022-05-07,13.2,79.21000000000001,47.790000000000006,39.56,44.16,36.26,18.9,25.08,24.42,25.500000000000004,46.48,26.88,25.0,26.0,37.400000000000006,48.91,5.46,7.649999999999999,32.39,11.1,48.97,23.79,44.0,60.06,29.76,11.0,36042.50390625,36129.92578125,34940.82421875,35501.953125,24375896406
2022-05-08,9.6,83.66,57.510000000000005,47.3,46.72,55.5,43.4,0.0,45.88,29.24,64.74,48.72,44.0,44.0,51.00000000000001,51.59,21.0,6.93,49.77,21.0,42.48,24.57,60.8,77.35000000000001,84.63000000000001,24.0,35502.94140625,35502.94140625,33878.96484375,34059.265625,36763041910
2022-05-09,13.6,84.55,59.13,86.0,49.28,44.4,43.4,14.52,43.66,30.94,68.06,44.52,42.0,40.0,52.36000000000001,48.91,0.0,6.39,45.03,18.0,44.84,19.5,80.0,83.72,90.21,57.0,34060.015625,34222.07421875,30296.953125,30296.953125,63355494961
2022-05-10,20.0,89.0,52.650000000000006,53.32,54.4,53.28,47.6,22.44,53.28,31.96,74.7,65.52,70.0,72.0,53.040000000000006,43.55,9.03,9.0,54.510000000000005,30.0,43.66,23.4,66.4,68.25,86.49000000000001,98.0,30273.654296875,32596.30859375,29944.802734375,31022.90625,59811038817
2022-05-11,36.0,78.32000000000001,60.75000000000001,24.08,58.24,74.0,70.0,66.0,74.0,29.24,74.7,84.0,100.0,100.0,53.720000000000006,42.88,0.0,8.549999999999999,79.0,21.0,43.66,14.82,63.2,70.98,66.03,100.0,31016.18359375,32013.40234375,28170.4140625,28936.35546875,70388855818
2022-05-12,0.0,84.55,40.5,53.32,42.88,55.5,58.1,23.76,56.98,30.94,83.0,56.28,83.0,81.0,44.2,34.84,0.0,8.1,63.99,23.7,46.61,11.31,49.6,74.62,61.38,86.0,28936.734375,30032.439453125,26350.490234375,29047.751953125,66989173272
2022-05-13,40.0,78.32000000000001,59.13,54.18,37.76,37.0,36.4,21.78,38.48,28.9,48.97,40.32,62.0,63.0,22.44,36.85,0.0,8.82,45.82,11.4,50.15,39.0,46.400000000000006,52.78,36.27,43.0,29030.91015625,30924.802734375,28782.330078125,29283.103515625,42841124537
2022-05-14,24.44,84.60000000000001,35.1,37.17,48.13999999999999,21.5,25.5,14.88,23.32,25.6,47.88,16.77,32.24,31.11,20.06,31.8,0.0,4.69,20.24,8.97,51.0,14.76,49.8,50.02,29.52,16.0,29285.642578125,30192.802734375,28702.91015625,30101.265625,28579868620
2022-05-15,16.45,78.3,26.65,22.42,37.7,25.5,25.5,27.28,25.97,26.88,56.24,18.06,27.9,25.01,31.86,36.0,0.0,5.250000000000001,24.380000000000003,14.26,45.0,20.16,65.57,51.66,64.78,19.5,30098.5859375,31308.19140625,29527.740234375,31305.11328125,25835372065
2022-05-16,33.37,86.4,36.4,20.65,42.92,23.0,23.46,19.22,24.380000000000003,27.84,66.12,16.77,22.32,21.35,42.48,54.6,0.0,4.0600000000000005,22.540000000000003,22.77,47.4,15.12,71.38,57.4,63.96,18.5,31304.375,31305.341796875,29251.884765625,29862.91796875,32613897286
2022-05-17,22.09,75.60000000000001,47.45,21.24,35.96,24.0,23.46,39.68,22.790000000000003,30.72,56.24,15.91,19.84,22.57,37.17,40.8,0.0,4.9,20.24,13.34,43.8,18.72,73.03999999999999,64.78,62.31999999999999,15.5,29862.408203125,30694.490234375,29570.302734375,30425.857421875,29101473475
2022-05-18,0.0,78.3,65.0,40.71,35.96,19.0,23.46,17.36,22.26,27.84,57.76,16.34,18.6,18.91,34.809999999999995,40.2,0.0,4.41,21.16,17.71,47.4,9.36,68.89,63.13999999999999,53.3,11.5,30424.478515625,30618.716796875,28720.271484375,28720.271484375,31285268319
2022-05-19,34.78,79.2,23.4,25.37,36.54,24.0,20.91,9.3,20.67,27.84,47.12,15.05,16.12,17.08,35.989999999999995,9.0,0.0,3.43,18.86,11.27,47.4,16.56,48.97,48.38,62.31999999999999,11.0,28720.359375,30430.751953125,28708.955078125,30314.333984375,33773447707
2022-05-20,0.0,83.7,11.05,15.93,30.16,15.5,15.81,0.0,18.02,26.88,44.84,12.04,15.5,15.25,21.24,41.4,18.72,4.69,17.48,5.0600000000000005,60.0,0.0,68.06,32.8,35.26,8.0,30311.119140625,30664.9765625,28793.60546875,29200.740234375,30749382605
2022-05-21,18.92,68.89,22.68,14.28,42.33,12.6,10.08,6.3,11.1,24.3,35.28,9.45,10.58,11.27,16.5,45.14,46.900000000000006,1.86,14.62,4.48,58.24,6.09,51.85,37.13,28.49,2.53,29199.859375,29588.869140625,29027.39453125,29432.2265625,17274840442
2022-05-22,42.57,72.21,32.940000000000005,13.77,28.05,18.48,12.6,14.85,12.95,25.8,50.4,11.9,11.96,13.72,38.5,49.41,0.0,3.18,15.91,10.24,52.48,7.35,81.6,56.88,58.52,2.99,29432.47265625,30425.861328125,29275.18359375,30323.72265625,21631532270
2022-05-23,43.0,78.85,18.9,33.660000000000004,28.05,15.96,13.68,0.0,13.32,27.9,55.44,11.2,12.42,13.72,36.3,35.99,24.790000000000003,3.12,16.77,8.16,50.56,9.87,61.2,67.94,48.51,3.45,30309.396484375,30590.5859375,28975.560546875,29098.91015625,31483454557
2022-05-24,15.91,73.03999999999999,24.840000000000003,14.79,31.62,15.12,11.16,0.0,11.47,24.9,48.24,9.8,11.96,12.74,40.150000000000006,28.67,33.5,5.94,15.48,5.12,49.28,7.56,73.95,48.98,60.06,2.76,29101.125,29774.35546875,28786.58984375,29655.5859375,26616506245
2022-05-25,22.79,69.72,7.0200000000000005,0.0,25.5,15.96,11.16,15.3,11.47,24.6,50.4,10.5,11.5,13.23,33.0,22.57,0.0,3.72,19.35,7.68,51.84,0.0,69.7,43.45,57.75,3.45,29653.134765625,30157.78515625,29384.94921875,29562.361328125,27525063551
2022-05-26,27.09,69.72,15.12,11.73,26.52,17.64,11.16,20.7,11.84,22.8,46.08,10.5,11.96,13.23,19.8,31.11,0.0,4.62,24.08,2.72,52.48,0.0,78.2,45.82,42.35,2.76,29564.77734375,29834.16015625,28261.90625,29267.224609375,36774325352
2022-05-27,36.98,73.86999999999999,19.98,29.07,26.52,13.02,9.36,0.0,9.99,21.6,37.44,8.75,11.5,13.72,15.400000000000002,61.0,0.0,3.66,16.34,1.44,58.88,9.03,58.65,51.35,23.87,2.3000000000000003,29251.140625,29346.943359375,28326.61328125,28627.57421875,36582005748
2022-05-28,0.0,88.27,39.05,10.08,22.08,11.1,8.06,12.96,8.0,25.6,36.720000000000006,6.44,8.58,9.84,14.28,21.45,0.0,4.41,13.32,0.0,58.24,14.04,45.43,41.58,22.1,1.7999999999999998,28622.625,28814.900390625,28554.56640625,28814.900390625,35519577634
2022-05-29,9.92,79.17,43.45,13.02,24.0,13.32,8.06,15.66,9.28,24.32,35.36,7.840000000000001,8.97,9.02,18.87,39.65,0.0,4.9,13.69,2.72,58.88,0.0,60.83,45.43,27.3,0.8999999999999999,29019.8671875,29498.009765625,28841.107421875,29445.95703125,18093886409
2022-05-30,29.44,78.26,7.15,15.96,24.0,13.32,10.23,0.0,10.56,28.48,43.52,9.8,8.58,9.02,32.13,32.5,0.0,5.32,14.06,7.82,53.120000000000005,0.0,63.14,55.44,33.15,1.98,29443.365234375,31949.630859375,29303.572265625,31726.390625,39277993274
2022-05-31,10.24,82.81,19.8,8.82,29.28,9.62,7.439999999999999,54.0,7.68,28.16,61.2,6.720000000000001,15.21,15.17,46.41,55.25,15.21,5.180000000000001,11.1,5.78,55.04,0.0,64.68,54.67,59.15,9.18,31723.865234375,32249.86328125,31286.154296875,31792.310546875,33538210634
2022-06-01,12.8,83.72,35.2,8.82,28.8,8.51,6.51,0.0,7.68,27.2,58.48,6.16,14.04,13.53,33.15,49.4,0.0,3.3600000000000003,10.73,5.95,55.68,25.380000000000003,57.75,55.44,51.35,10.98,31792.5546875,31957.28515625,29501.587890625,29799.080078125,41135817341
2022-06-02,9.28,86.45,22.0,13.02,48.0,9.25,6.51,11.88,7.68,26.88,68.0,5.880000000000001,14.04,13.94,36.72,35.1,0.0,3.3600000000000003,9.99,11.56,57.6,10.8,54.67,37.73,36.4,12.24,29794.890625,30604.734375,29652.705078125,30467.48828125,29083562061
2022-06-03,0.0,84.63000000000001,33.550000000000004,9.66,35.52,7.77,5.58,28.62,6.4,24.64,49.64,4.760000000000001,13.26,12.71,23.97,61.1,0.0,3.99,9.25,10.71,62.08,13.23,43.89,58.52,18.85,7.199999999999999,30467.806640625,30633.03515625,29375.689453125,29704.390625,26175547452
2022-06-04,11.88,89.18,34.8,31.92,38.88,7.41,5.58,17.86,6.460000000000001,28.0,40.6,4.64,12.87,12.87,26.880000000000003,48.1,0.0,0.49,11.18,22.72,57.96,0.0,41.34,46.11,32.34,4.5,29706.138671875,29930.564453125,29500.005859375,29832.9140625,16588370958
2022-06-05,33.0,82.81,41.4,0.0,39.42,9.36,6.51,17.86,8.16,30.45,65.8,6.38,13.26,12.48,43.120000000000005,46.62,0.0,3.43,12.04,19.2,51.66,0.0,44.46,74.82,52.36,9.0,29835.1171875,30117.744140625,29574.44921875,29906.662109375,17264085441
2022-06-06,16.17,84.63000000000001,35.4,30.24,41.040000000000006,13.26,6.82,0.0,8.5,30.8,63.7,7.249999999999999,15.21,14.04,53.2,62.16,8.84,1.89,12.04,22.08,53.55,0.0,56.16,61.77,66.99,4.95,29910.283203125,31693.291015625,29894.1875,31370.671875,31947336829
2022-06-07,0.0,86.45,18.6,10.64,48.6,8.58,6.51,8.93,7.48,30.8,65.8,5.51,14.82,13.65,42.56,54.76,0.0,2.7300000000000004,11.18,14.72,54.81,5.28,53.82,65.25,56.98,6.6,31371.7421875,31489.68359375,29311.68359375,31155.478515625,40770974039
2022-06-08,10.23,80.08,32.4,12.88,36.18,8.97,5.89,0.0,6.800000000000001,34.65,62.99999999999999,4.93,12.87,12.09,45.92,46.62,0.0,2.3800000000000003,12.04,15.68,54.18,11.88,51.48,74.82,70.84,8.4,31151.48046875,31253.69140625,29944.404296875,30214.35546875,30242059107
2022-06-09,23.1,80.99000000000001,35.4,17.92,30.24,8.58,6.82,15.98,7.82,30.8,58.8,6.09,13.65,12.09,41.440000000000005,65.12,8.84,2.3800000000000003,13.76,27.52,56.7,0.0,55.38,64.38,73.15,7.35,30215.279296875,30609.310546875,30020.265625,30111.998046875,21692004719
2022-06-10,15.510000000000002,82.81,31.2,8.4,36.72,11.7,7.439999999999999,0.0,7.82,26.25,44.8,5.8,14.43,13.26,17.360000000000003,74.0,15.98,2.3800000000000003,25.37,17.92,59.85,0.0,56.16,42.63,10.78,6.6,30110.330078125,30245.80859375,28978.146484375,29083.8046875,29867476527
2022-06-11,13.12,97.0,45.5,22.5,30.87,33.120000000000005,29.0,19.76,31.0,28.35,47.52,31.0,31.24,31.08,30.24,22.96,0.0,4.41,53.2,16.099999999999998,60.48,13.69,51.84,73.08,27.36,7.68,29084.666015625,29401.916015625,28236.212890625,28360.810546875,27246574439
2022-06-12,14.72,98.0,29.4,69.0,31.85,92.0,100.0,24.32,100.0,31.15,60.06,100.0,71.0,74.0,41.580000000000005,39.760000000000005,0.0,6.48,95.0,32.55,53.55,21.09,44.64,63.51,46.8,17.04,28373.513671875,28502.685546875,26762.6484375,26762.6484375,34163220274
2022-06-13,17.28,95.0,63.7,45.75,33.81,80.96000000000001,98.0,0.0,92.0,30.1,66.0,90.0,60.35,62.9,52.38,30.24,7.590000000000001,4.5,74.1,32.55,55.44,26.27,47.52,69.6,50.4,24.0,26737.578125,26795.58984375,22141.2578125,22487.388671875,68204556440
2022-06-14,31.68,94.0,37.1,15.0,33.32,61.64,88.0,53.2,77.0,29.75,54.120000000000005,77.0,48.28,48.1,48.06,20.160000000000004,0.0,4.32,64.6,35.0,54.81,37.0,43.92,72.21,66.24,19.44,22487.986328125,23018.951171875,20950.818359375,22206.79296875,50913575242
2022-06-15,17.6,96.0,70.0,39.0,40.18,50.6,73.0,0.0,64.0,29.75,55.440000000000005,57.0,34.79,37.74,35.1,36.400000000000006,6.67,3.96,55.1,22.05,55.44,9.99,54.0,87.0,45.36,21.12,22196.73046875,22642.671875,20178.376953125,22572.83984375,54912007015
2022-06-16,16.64,97.0,42.0,45.0,24.99,44.16,69.0,55.48,58.0,29.05,59.400000000000006,51.0,35.5,35.52,42.66,28.56,0.0,6.93,50.35,22.75,57.96,9.62,56.88,74.82,59.04,20.64,22576.3046875,22868.921875,20265.2265625,20381.650390625,31183975654
2022-06-17,13.44,99.0,62.3,75.0,43.61,66.24000000000001,91.0,0.0,92.0,29.05,40.260000000000005,94.0,44.73,48.84,28.62,24.08,0.0,9.0,78.85,22.4,63.0,28.49,34.56,75.69,26.64,20.88,20385.71875,21243.3125,20326.51953125,20471.482421875,27132421514
2022-06-18,18.4,86.48,24.15,29.700000000000003,31.24,50.37,71.61,0.0,57.120000000000005,26.73,47.52,58.65,23.4,25.65,44.52,32.9,0.0,5.68,41.76,21.45,65.28,14.26,52.260000000000005,58.22,40.8,4.0,20473.42578125,20736.041015625,17708.623046875,19017.642578125,42009436760
2022-06-19,15.2,92.0,49.67999999999999,18.48,31.24,37.26,59.29,0.0,43.52,28.71,48.18,42.09,18.45,18.0,27.03,66.5,0.0,3.76,31.32,20.46,65.96000000000001,0.0,62.400000000000006,41.82,42.400000000000006,8.0,19010.90234375,20683.822265625,18067.15234375,20553.271484375,35329942625
2022-06-20,7.6,87.4,28.29,28.380000000000003,23.76,31.05,43.89,0.0,34.68,29.700000000000003,54.78,30.36,18.9,18.45,53.0,65.1,0.0,3.76,24.94,19.14,58.48,20.77,49.14,59.04,74.4,6.72,20553.37109375,20913.322265625,19689.169921875,20599.537109375,30818458597
2022-06-21,13.6,85.56,20.01,21.78,28.16,27.6,39.27,0.0,29.92,29.040000000000003,60.720000000000006,26.91,18.0,16.650000000000002,41.870000000000005,57.4,0.0,4.96,22.04,22.77,63.92,13.64,46.8,68.06,80.0,7.04,20594.294921875,21620.62890625,20415.0625,20710.59765625,28970212744
2022-06-22,10.8,87.4,55.88999999999999,52.8,28.6,28.98,36.96,11.55,27.200000000000003,33.0,58.74,25.53,17.1,16.2,30.21,32.9,0.0,5.28,19.72,17.490000000000002,63.24,7.439999999999999,49.14,68.06,60.8,6.24,20719.4140625,20835.75,19848.078125,19987.029296875,28574793478
2022-06-23,0.0,87.4,38.64,25.74,26.4,26.91,30.8,29.700000000000003,23.8,28.380000000000003,51.48,22.77,16.650000000000002,15.3,40.28,56.0,0.0,5.04,19.14,28.71,61.88,12.4,50.7,61.49999999999999,48.8,9.6,19986.607421875,21135.76171875,19950.1171875,21085.876953125,26188097173
2022-06-24,11.2,88.32000000000001,50.37,28.380000000000003,21.56,16.56,20.79,26.4,18.360000000000003,27.06,44.88,17.939999999999998,15.75,14.4,17.490000000000002,0.0,0.0,3.12,16.24,14.19,67.32000000000001,11.78,46.02,44.28,18.4,4.32,21084.6484375,21472.91796875,20777.51171875,21231.65625,24957784918
2022-06-25,6.51,86.13,39.2,15.6,34.84,16.43,15.37,20.25,14.79,30.45,40.95,12.42,14.35,12.4,28.0,29.700000000000003,56.00000000000001,2.4000000000000004,13.64,22.63,63.7,13.23,49.88,40.5,30.66,6.75,21233.609375,21520.9140625,20964.5859375,21502.337890625,18372538715
