,Altcoin,BIT,Bitcoin Address,Bitcoin Investment,Bitcoin Mining,Bitcoin News,Bitcoin Price,Bitcoin Wallet,Bitcoin,Block,Blockchain,BTC,Crypto,Cryptocurrency,Cryptography,DAPP,DeFi,Digital Currency,Ethereum,Fiat money,Fork,Hash Rate,ICO,P2P,Private Key,Stablecoin
472,22.5,73.71000000000001,23.52,7.36,17.6,16.529999999999998,15.84,7.36,16.64,48.0,37.72,16.900000000000002,24.92,24.64,60.76,24.0,48.0,5.46,17.28,26.97,41.040000000000006,5.98,68.73,79.67999999999999,55.89,4.95
473,0.0,76.95,10.78,19.84,16.96,21.17,15.36,3.36,18.2,33.12,34.85,16.64,24.360000000000003,24.08,62.0,48.0,0.0,4.94,17.6,22.01,43.2,0.0,79.0,83.0,67.23,9.0
474,0.0,73.71000000000001,15.68,8.32,19.2,18.27,14.88,2.56,15.6,25.92,31.16,14.3,22.4,22.680000000000003,47.74,29.28,0.0,4.68,14.08,18.91,43.2,2.08,69.52000000000001,67.22999999999999,45.36,3.87
475,26.55,78.57000000000001,20.58,14.4,13.44,24.65,14.88,0.0,16.12,28.32,29.52,13.78,22.680000000000003,22.4,51.46,28.32,0.0,2.6,14.72,20.15,44.28,1.95,58.46,81.33999999999999,46.98,2.79
476,16.2,79.38000000000001,13.72,8.32,19.84,17.4,13.44,0.0,13.0,24.96,24.6,13.78,21.56,21.28,30.38,14.88,0.0,2.34,12.8,9.92,50.760000000000005,0.0,60.040000000000006,53.12,42.93,5.31
477,5.5200000000000005,81.78,22.96,0.0,18.76,11.96,12.1,11.78,11.52,18.360000000000003,31.39,12.5,17.42,16.75,35.2,31.05,24.840000000000003,4.64,7.590000000000001,13.3,48.45,2.8000000000000003,37.63,50.56,41.4,1.96
478,0.0,74.82,19.040000000000003,6.0,14.000000000000002,11.7,13.42,8.99,13.92,18.700000000000003,37.84,13.0,18.98,18.75,58.24,19.35,0.0,4.64,9.2,30.45,45.6,2.8000000000000003,60.35,60.830000000000005,73.8,3.850000000000001
479,0.0,78.3,29.680000000000003,0.0,11.2,15.34,12.98,17.669999999999998,13.68,17.34,37.84,12.75,19.76,19.25,49.92,27.45,0.0,6.09,9.66,26.25,45.03,0.0,54.67,75.05,67.5,3.3600000000000003
480,8.51,80.04,22.96,8.200000000000001,13.160000000000002,21.84,14.52,8.99,16.08,18.360000000000003,35.26,17.25,21.06,20.75,53.76,0.0,21.06,7.249999999999999,9.66,32.9,47.88,4.9,52.54,65.57000000000001,90.0,1.2600000000000002
481,5.98,78.3,19.6,7.6,15.96,15.34,13.64,0.0,15.36,17.0,37.84,13.5,19.76,19.5,62.08,23.85,0.0,4.35,9.2,22.4,44.46,0.0,51.12,45.03,68.4,3.640000000000001
482,0.0,76.56,5.6000000000000005,5.4,15.96,12.22,12.54,13.33,12.96,17.0,33.11,11.75,18.46,17.75,50.56,18.9,0.0,4.93,8.97,15.4,46.17,2.0,48.99,54.510000000000005,68.4,2.45
483,8.74,81.78,14.560000000000002,6.6000000000000005,16.520000000000003,8.84,11.0,11.78,10.56,18.02,26.66,10.75,18.46,18.0,37.12,24.3,0.0,4.64,8.280000000000001,19.25,50.73,9.1,46.86,28.44,14.4,1.4700000000000002
484,4.83,68.8,16.529999999999998,12.15,15.510000000000002,12.5,11.22,5.92,9.68,14.72,23.78,10.08,18.2,17.0,22.57,13.72,0.0,3.5,6.65,13.86,43.2,4.2,47.400000000000006,42.120000000000005,25.28,1.7999999999999998
485,0.0,69.60000000000001,31.92,11.07,18.81,17.75,21.12,0.0,20.02,15.68,27.47,20.88,21.84,21.75,58.56,26.95,0.0,17.0,14.82,25.08,42.120000000000005,6.6,49.77,56.940000000000005,58.46,4.2
486,8.19,71.2,37.62,3.24,22.77,20.0,21.78,0.0,20.24,15.68,27.47,20.16,23.66,22.75,54.9,42.14,20.8,20.5,15.01,28.05,45.36,13.95,61.620000000000005,64.74000000000001,59.25,2.58
487,0.0,71.2,37.05,0.0,26.73,17.5,19.8,0.0,20.46,14.72,31.57,19.2,23.4,21.75,49.41,44.59,0.0,21.5,14.25,21.12,41.580000000000005,0.0,49.77,67.08,67.15,0.84
488,21.0,73.60000000000001,45.03,8.91,33.0,17.75,20.9,0.0,19.36,15.36,29.11,18.0,23.14,23.0,55.51,32.83,0.0,21.25,16.53,33.0,42.66,0.0,44.24,54.6,79.0,1.74
489,14.7,71.2,18.81,18.36,20.46,14.5,19.14,6.4,18.04,14.4,30.75,17.759999999999998,24.18,23.75,48.8,35.28,0.0,15.0,18.24,22.11,43.74,0.0,62.41,53.04,57.67,1.92
490,8.4,69.60000000000001,31.92,27.0,19.14,14.75,18.04,16.0,15.62,13.44,26.65,17.28,25.48,23.75,34.77,13.72,0.0,11.25,17.29,13.86,48.6,0.0,56.09,36.66,17.380000000000003,2.46
491,0.0,86.49000000000001,53.040000000000006,9.5,18.85,21.9,19.09,0.0,17.52,13.64,25.76,18.5,24.3,24.840000000000003,28.5,24.5,0.0,16.2,17.849999999999998,13.919999999999998,49.3,3.19,50.05,43.99,29.160000000000004,0.0
492,11.59,87.42,40.120000000000005,16.34,17.11,30.0,23.0,5.46,24.0,15.81,38.64,25.0,27.0,27.0,51.87,31.36,0.0,30.0,21.0,21.46,48.13999999999999,2.97,89.18,79.67999999999999,70.47,2.64
493,9.5,85.56,48.28,4.94,17.11,19.5,21.39,0.0,21.84,16.12,38.64,20.0,26.19,26.46,52.44,41.65,0.0,27.9,16.8,20.01,46.98,3.08,91.0,67.22999999999999,71.28,1.86
494,0.0,87.42,68.0,5.7,17.11,20.4,21.16,7.54,20.88,14.57,30.82,20.5,24.840000000000003,26.19,46.74,26.46,0.0,27.3,16.59,18.85,49.3,0.0,76.44,70.55,71.28,1.98
495,0.0,88.35000000000001,52.36000000000001,22.42,15.659999999999998,24.3,20.24,0.0,19.92,15.19,32.2,19.0,22.68,23.49,42.74999999999999,0.0,0.0,23.7,15.12,20.01,48.13999999999999,0.0,67.34,63.91,53.46,2.1
496,10.64,89.28,21.08,21.28,13.34,25.8,21.16,0.0,21.84,13.95,34.04,19.75,23.49,23.49,53.01,49.0,0.0,21.3,16.59,11.89,51.62,0.0,62.79,49.8,51.03,2.76
497,0.0,88.35000000000001,40.8,14.06,17.689999999999998,20.7,17.48,10.14,15.84,13.33,32.2,15.5,22.950000000000003,22.950000000000003,18.24,34.79,0.0,21.9,13.86,6.38,55.67999999999999,0.0,58.24,53.12,22.68,1.38
498,0.0,76.5,25.37,0.0,20.3,11.25,15.2,15.19,14.49,13.2,24.2,13.2,19.5,19.2,21.83,27.03,0.0,13.11,10.54,8.4,59.85,6.2,46.98,37.72,31.98,0.0
499,7.77,76.5,38.94,13.72,16.24,17.75,16.8,0.0,17.48,15.84,29.04,14.74,19.25,18.72,56.05,27.03,0.0,9.66,11.22,10.36,54.18,0.0,41.31,49.2,62.400000000000006,2.46
500,0.0,80.75,28.91,3.640000000000001,19.14,15.25,17.2,0.0,17.94,14.85,44.0,14.74,21.75,21.6,47.79,40.8,0.0,18.4,12.24,16.520000000000003,54.81,0.0,59.940000000000005,68.06,56.940000000000005,5.16
501,0.0,75.64999999999999,15.93,0.0,17.11,20.75,17.400000000000002,0.0,18.4,14.85,29.92,15.4,21.5,21.84,54.87,27.03,9.62,15.41,11.73,19.040000000000003,54.18,0.0,60.75000000000001,61.49999999999999,47.58,3.24
502,14.07,79.89999999999999,31.27,6.44,16.24,16.75,16.8,0.0,19.32,15.84,35.64,16.28,21.5,21.36,56.05,46.92,0.0,14.72,12.58,15.12,54.18,0.0,47.790000000000006,60.68,76.44,6.0
503,0.0,76.5,42.48,8.680000000000001,15.37,15.0,16.2,22.32,16.79,15.84,25.52,14.52,18.75,19.2,42.48,26.52,0.0,10.81,10.71,12.04,57.96,5.800000000000001,56.7,59.04,56.16,3.12
504,11.76,83.3,40.71,0.0,12.47,11.5,14.0,0.0,14.95,16.830000000000002,23.32,12.32,19.75,19.44,24.19,12.75,27.38,13.34,10.2,7.280000000000001,63.0,10.0,52.650000000000006,40.18,49.14,2.04
505,10.26,78.96,44.2,4.2,15.3,12.1,11.7,0.0,12.39,45.0,18.45,12.81,16.32,16.28,18.36,16.81,0.0,6.3,8.48,4.62,53.07,0.0,57.4,40.28,27.75,0.0
506,0.0,72.24,30.55,3.92,18.6,15.62,14.4,7.04,16.169999999999998,38.7,22.14,14.49,18.72,17.38,49.68000000000001,19.68,19.38,9.36,10.72,10.5,49.41,4.95,58.22,44.08,51.75,1.55
507,0.0,78.11999999999999,32.5,5.040000000000001,11.7,14.52,14.94,10.56,15.75,29.7,26.65,14.07,19.44,18.26,41.040000000000006,22.14,0.0,10.44,12.0,14.28,50.63,0.0,65.6,61.56,65.25,4.15
508,0.0,77.28,33.800000000000004,9.24,19.5,12.32,14.58,12.32,15.96,22.05,35.669999999999995,15.33,20.16,18.7,54.0,31.16,10.64,11.52,11.04,7.77,51.85,2.75,57.4,50.16,63.75,3.0
509,0.0,78.96,52.65,0.0,17.7,16.06,15.12,0.0,15.54,30.6,30.34,14.07,19.2,18.48,47.52,20.5,0.0,9.9,11.2,7.14,55.51,0.0,68.88,60.8,54.75,2.25
510,7.41,77.28,14.95,3.92,16.5,11.22,13.68,0.0,13.86,24.75,29.93,12.6,18.24,17.6,35.1,16.81,0.0,7.38,10.56,10.29,56.12,0.0,61.49999999999999,46.36,51.75,1.25
511,9.5,84.0,39.65,13.44,22.5,12.32,10.98,6.08,12.18,20.7,27.88,12.18,15.84,16.06,22.68,17.22,38.0,9.54,8.48,4.62,59.17,0.0,47.56,25.84,26.25,1.15
512,0.0,77.35,44.25,8.16,13.34,10.71,12.78,0.0,12.0,13.02,15.749999999999998,13.65,13.64,15.4,16.650000000000002,30.74,0.0,5.6000000000000005,11.34,7.22,59.85,4.48,31.28,33.44,25.9,0.0
513,0.0,80.75,35.4,6.48,15.079999999999998,9.03,14.58,0.0,14.4,13.64,21.0,15.75,16.72,17.6,22.5,0.0,0.0,7.420000000000001,14.94,7.79,61.11,0.0,46.24,29.64,38.5,1.16
514,0.0,73.95,28.32,6.96,18.27,12.81,14.76,10.920000000000002,15.4,14.26,24.5,14.7,17.38,18.26,34.2,33.39,0.0,5.880000000000001,14.76,5.7,55.44,3.1500000000000004,38.760000000000005,51.68,46.2,1.8
515,0.0,77.35,42.48,6.72,17.689999999999998,8.19,14.04,20.44,14.8,13.95,22.05,13.65,17.6,18.48,34.65,37.63,0.0,5.6000000000000005,12.6,7.22,53.55,0.0,36.04,76.0,56.7,0.0
516,1.68,76.5,14.75,7.199999999999999,24.07,7.56,12.24,0.0,11.8,30.07,26.6,10.5,12.54,13.42,5.4,25.97,100.0,8.82,13.32,4.94,45.99,0.0,42.16,63.08,60.2,1.6
517,0.0,69.7,22.42,0.0,15.95,8.61,11.7,8.4,10.6,28.52,26.95,10.08,12.32,12.76,4.95,33.39,0.0,8.82,13.32,3.23,47.88,0.0,40.8,50.92,34.3,2.04
518,0.0,71.39999999999999,7.67,0.0,25.23,8.19,9.9,14.840000000000002,9.0,25.11,15.749999999999998,8.4,10.78,12.1,4.05,36.04,36.0,8.4,11.16,2.47,54.18,0.0,34.68,46.36,23.1,0.96
519,0.0,78.3,14.84,13.2,20.44,9.52,12.6,34.4,10.35,28.71,13.94,10.66,14.79,16.529999999999998,6.0,50.0,17.52,12.58,12.24,3.68,61.6,10.4,54.94,56.44,28.08,0.0
520,0.0,73.95,22.26,0.0,20.44,16.240000000000002,16.169999999999998,0.0,15.64,30.360000000000003,24.14,15.34,19.72,20.3,11.4,37.5,0.0,12.58,12.78,5.75,60.83,16.0,58.22,59.76,58.32,0.0
521,3.8,73.95,14.31,8.8,18.48,15.400000000000002,19.11,13.6,18.17,32.34,20.4,19.76,21.17,21.75,9.6,25.5,9.84,16.32,15.84,6.21,64.68,0.0,59.04,63.08,48.24,1.74
522,0.0,75.69,16.43,9.2,25.480000000000004,11.760000000000002,16.59,0.0,15.64,32.34,25.500000000000004,15.6,19.43,20.01,11.4,28.0,0.0,11.9,13.68,5.75,77.0,6.5600000000000005,77.89999999999999,83.0,60.48,5.76
523,0.0,79.17,24.91,8.8,22.4,12.6,13.86,0.0,17.25,31.68,21.42,14.04,18.85,19.72,10.8,18.5,0.0,13.260000000000002,11.52,4.140000000000001,71.61,0.0,75.44,63.08,56.88,2.82
524,9.6,73.95,53.0,14.8,18.76,9.24,13.86,0.0,12.88,30.69,24.14,13.0,21.46,21.17,9.6,24.5,0.0,14.62,11.88,5.75,63.91,0.0,56.58,58.1,51.12,2.88
525,20.0,77.42999999999999,18.55,21.6,20.160000000000004,17.92,15.33,20.0,14.49,30.69,18.700000000000003,15.6,29.0,29.0,6.6,25.5,0.0,14.62,14.04,6.67,67.76,4.96,50.02,57.27,25.2,2.52
526,7.439999999999999,87.42,29.07,8.99,20.0,14.7,12.6,0.0,11.55,30.03,15.04,12.19,18.76,15.41,6.16,15.05,0.0,7.000000000000001,14.25,5.2,53.120000000000005,0.0,66.92999999999999,64.97,43.68,0.0
527,8.16,80.83999999999999,19.38,0.0,20.0,17.099999999999998,12.78,6.569999999999999,11.34,30.360000000000003,24.64,13.11,17.92,15.18,8.96,24.51,0.0,10.36,14.44,3.4000000000000004,50.56,1.84,71.78,71.2,50.7,1.52
528,0.0,93.06,11.22,5.51,16.5,13.5,12.24,4.41,12.81,31.020000000000003,20.48,11.96,17.64,14.72,10.64,25.37,0.0,10.920000000000002,14.25,3.2,48.64,4.4,93.12,88.11,74.88,1.0
529,0.0,80.83999999999999,23.97,9.86,18.25,17.4,12.24,3.24,11.55,31.35,15.36,12.19,17.360000000000003,14.95,9.52,13.76,51.35,10.78,15.58,3.4000000000000004,48.64,0.0,82.45,82.77,78.0,0.64
530,7.439999999999999,84.6,31.62,4.93,20.25,14.4,12.96,0.0,13.86,30.360000000000003,18.56,13.34,18.48,15.64,10.080000000000002,9.46,32.39,10.64,14.82,5.4,46.72,0.0,83.42,75.65,59.28,2.24
531,7.199999999999999,78.96,25.5,0.0,7.5,13.2,12.24,0.0,12.6,30.03,17.6,12.42,16.520000000000003,14.26,7.280000000000001,22.36,0.0,7.140000000000001,12.92,5.2,52.48,0.0,97.0,51.62,54.6,1.8
532,14.16,88.36,6.63,5.22,15.75,9.0,10.62,0.0,10.29,27.06,14.4,10.58,15.68,13.11,4.48,22.36,0.0,8.540000000000001,13.3,2.2,55.68,0.0,69.84,59.63,22.62,0.52
533,9.24,82.72,21.6,32.56,15.34,12.54,13.2,0.0,12.69,26.1,17.15,14.57,11.5,11.66,7.0,25.97,0.0,9.0,11.4,2.8000000000000003,53.69,4.65,58.96,56.21,25.35,1.26
534,6.72,80.96,28.2,11.84,17.42,8.58,14.96,0.0,14.580000000000002,30.0,19.25,15.81,11.96,12.32,100.0,46.11,15.75,12.9,12.6,2.24,46.61,11.1,44.220000000000006,54.75,40.3,1.5
535,0.0,76.56,31.2,11.84,23.92,22.11,17.16,0.0,18.09,28.5,22.75,19.84,14.49,13.86,33.0,22.26,0.0,10.95,16.2,1.12,45.43,0.0,40.870000000000005,52.56,40.95,1.5
536,0.0,79.2,26.4,16.65,19.76,33.0,22.0,0.0,27.0,28.2,26.95,31.0,16.560000000000002,15.84,16.0,32.86,35.1,12.9,18.8,2.66,42.48,6.15,42.88,55.48,39.0,4.92
537,16.59,79.2,31.2,17.759999999999998,21.06,24.75,20.9,0.0,24.03,27.0,35.0,26.66,15.18,14.74,14.0,23.32,0.0,11.7,20.0,1.8200000000000005,43.66,0.0,47.57,48.91,57.2,3.3
538,6.93,74.8,43.2,6.66,21.58,22.11,19.8,13.3,22.950000000000003,26.7,19.6,25.11,14.26,13.64,13.0,35.510000000000005,12.6,13.5,20.0,3.08,44.84,0.0,36.85,52.56,44.85,0.0
539,13.02,82.72,21.0,18.13,20.8,15.84,17.38,0.0,19.71,26.1,18.2,21.08,13.8,13.64,8.0,37.63,12.6,13.2,16.2,2.5200000000000005,50.74,6.45,42.88,52.56,25.35,2.58
540,0.0,91.0,34.65,5.6,19.71,12.6,17.82,0.0,15.6,29.76,14.4,16.470000000000002,13.11,13.57,4.7700000000000005,13.33,0.0,11.68,14.44,7.0,53.55,2.4000000000000004,47.3,33.84,32.4,2.5900000000000003
541,4.16,83.72,25.83,35.0,21.87,16.520000000000003,19.58,0.0,19.2,30.72,24.12,19.71,14.03,14.72,7.42,9.89,0.0,14.08,15.2,7.35,52.29,3.1,73.96,41.04,67.67999999999999,2.87
542,10.88,86.45,29.61,17.15,27.0,17.64,18.7,0.0,20.4,31.68,29.52,19.71,15.18,16.1,8.48,13.33,0.0,16.0,16.91,10.5,52.29,0.0,79.98,64.08,56.16,7.000000000000001
543,6.5600000000000005,83.72,24.57,8.75,21.87,15.12,16.5,21.0,16.08,30.08,28.08,16.200000000000003,14.26,14.72,10.07,27.52,0.0,8.96,13.68,7.699999999999999,47.88,2.2,79.12,48.24,49.68,4.0600000000000005
544,0.0,81.9,41.58,19.25,20.25,12.32,17.38,0.0,16.56,28.48,26.28,15.93,13.34,14.03,9.54,28.81,0.0,13.76,14.63,13.65,45.99,0.0,73.1,51.12,54.72,3.640000000000001
545,8.8,81.9,37.17,15.4,25.110000000000003,17.92,18.92,8.4,19.44,29.44,21.6,19.44,13.34,14.49,7.42,16.77,0.0,13.12,17.29,35.0,49.14,7.2,62.78,50.4,43.92,3.08
546,16.0,87.36,45.36,11.9,19.44,18.200000000000003,16.28,0.0,15.84,27.84,24.12,17.55,13.34,14.49,23.85,7.74,0.0,13.44,11.59,35.0,52.29,4.6000000000000005,57.62,36.72,23.04,3.08
547,0.0,86.45,11.16,14.35,19.17,14.0,14.4,0.0,14.4,29.37,23.68,15.0,12.88,14.08,18.04,15.05,0.0,9.3,12.16,10.26,64.5,0.0,59.940000000000005,47.36,18.29,1.56
548,17.25,80.08,34.72,15.4,11.88,20.5,18.2,19.0,21.12,30.69,22.08,19.25,14.26,14.74,25.08,15.91,0.0,7.35,13.49,7.56,65.25,0.0,57.510000000000005,42.18,34.22,0.0
549,0.0,82.81,13.64,16.799999999999997,10.260000000000002,15.0,17.0,9.69,18.0,27.06,20.48,18.5,13.8,14.3,16.72,21.07,8.2,11.25,13.3,4.32,65.25,0.0,48.6,41.44,11.8,1.7999999999999998
550,5.29,82.81,36.58,9.8,17.01,15.0,17.400000000000002,0.0,18.48,30.69,23.04,20.0,14.95,14.96,34.76,36.12,0.0,14.25,13.3,9.0,60.75,5.2,54.27,59.94,42.48,2.22
551,7.36,84.63000000000001,33.48,0.0,15.66,19.75,17.6,0.0,19.2,29.37,24.64,19.75,15.41,15.4,34.32,36.98,0.0,10.2,11.97,10.26,62.25,0.0,55.89,53.28,43.66,5.819999999999999
552,0.0,78.26,42.78,8.399999999999999,19.71,17.5,16.2,0.0,16.32,28.05,23.04,18.0,14.72,14.52,36.08,29.24,0.0,11.25,12.35,9.54,60.0,0.0,68.04,47.36,39.53,3.84
553,4.83,86.45,22.32,20.3,16.200000000000003,15.25,13.0,0.0,13.92,28.05,17.92,14.25,12.42,13.42,17.16,10.32,0.0,9.45,10.64,4.68,68.25,0.0,67.23,39.22,28.32,0.0
554,0.0,86.47999999999999,67.5,24.08,22.44,12.96,16.1,0.0,14.5,31.45,21.84,16.200000000000003,15.68,16.38,31.860000000000003,49.28,0.0,11.2,10.08,8.61,57.120000000000005,0.0,70.84,40.8,46.2,2.45
555,7.199999999999999,91.18,27.75,22.79,32.300000000000004,17.55,19.55,0.0,19.0,32.19,38.22,20.790000000000003,17.64,17.16,48.06,20.160000000000004,18.24,13.76,11.76,9.87,56.440000000000005,0.0,83.72,42.400000000000006,84.0,1.85
556,0.0,90.24,54.0,17.63,32.300000000000004,18.630000000000003,17.94,0.0,18.25,34.41,31.08,19.98,17.080000000000002,16.900000000000002,38.88,56.00000000000001,0.0,11.52,12.6,10.29,55.760000000000005,12.32,67.16,71.2,69.72,2.75
557,0.0,93.06,42.75,22.36,34.0,16.200000000000003,18.17,8.64,18.0,35.89,36.96,19.71,18.76,18.2,42.120000000000005,35.28,0.0,13.28,13.44,11.76,54.400000000000006,0.0,69.92,60.0,68.03999999999999,2.3000000000000003
558,16.2,92.12,44.25,20.21,29.92,27.0,23.0,0.0,25.0,33.67,40.32,25.380000000000003,28.000000000000004,25.74,40.5,36.400000000000006,0.0,10.56,21.0,9.87,54.400000000000006,5.040000000000001,92.0,71.2,83.16,4.15
559,5.4,87.42,48.0,39.56,18.700000000000003,19.98,22.31,0.0,24.0,34.78,38.64,27.0,27.72,26.0,32.940000000000005,21.28,0.0,11.68,20.79,15.96,55.760000000000005,0.0,87.4,54.400000000000006,80.64,1.5
560,16.919999999999998,90.24,51.75,15.05,23.12,17.55,19.09,5.6000000000000005,16.75,32.19,32.34,18.09,19.32,18.72,25.92,33.040000000000006,0.0,11.84,15.12,11.34,61.2,0.0,61.64,40.8,19.32,3.1500000000000004
561,0.0,76.25999999999999,75.0,9.0,19.71,19.09,13.32,0.0,13.0,26.66,23.1,14.74,18.75,18.48,27.04,41.0,0.0,9.3,10.37,7.92,58.74,0.0,73.86999999999999,56.58,23.68,3.54
562,0.0,77.89999999999999,40.5,36.0,15.39,15.18,16.02,0.0,14.2,29.45,33.25,17.38,19.0,18.72,43.16,29.0,0.0,15.0,11.39,12.6,57.42,0.0,72.21,73.8,59.94,4.02
563,10.0,77.89999999999999,53.25,8.64,19.98,12.65,14.58,0.0,15.4,27.59,27.3,16.28,18.25,18.24,37.96,47.5,0.0,10.8,10.37,5.22,52.14,6.21,55.61,78.72,59.94,5.16
564,0.0,79.53999999999999,45.0,0.0,19.17,15.41,15.3,0.0,16.400000000000002,31.0,28.35,16.72,20.5,20.4,43.16,34.0,0.0,12.15,12.920000000000002,9.54,54.120000000000005,0.0,65.57,58.22,65.86,2.28
565,4.0,73.8,56.25,0.0,18.9,15.18,14.58,0.0,14.4,27.59,24.15,15.62,18.5,18.72,43.68,27.0,0.0,13.2,10.54,3.6,53.46,0.0,73.03999999999999,68.88,73.26,4.56
566,0.0,76.25999999999999,71.25,21.96,16.740000000000002,11.73,13.86,0.0,13.6,30.38,29.4,14.96,17.5,17.28,45.24,33.0,0.0,13.2,11.22,10.08,58.74,0.0,68.06,54.12,54.76,1.7999999999999998
567,6.0,77.89999999999999,25.5,22.32,20.25,15.64,11.16,0.0,11.4,28.21,33.599999999999994,12.32,18.0,18.24,27.56,31.5,6.44,9.45,10.03,14.4,66.0,0.0,52.29,54.94,30.34,1.02
568,4.48,85.0,80.04,0.0,15.079999999999998,8.61,11.05,0.0,11.6,28.56,31.57,13.02,17.5,17.28,23.85,10.08,0.0,7.15,9.86,11.59,60.06,0.0,47.88,53.32,21.6,5.390000000000001
569,0.0,78.2,67.86,7.36,22.91,11.97,14.45,0.0,14.2,29.58,29.11,14.07,17.0,17.28,32.86,28.32,26.0,8.32,10.37,7.98,55.440000000000005,22.0,63.08,61.92,53.28,5.670000000000001
570,15.12,77.35,47.85,19.2,26.1,11.97,13.6,0.0,14.0,32.300000000000004,33.21,14.7,18.75,18.48,49.29,23.52,0.0,8.58,11.05,8.74,53.46,9.24,58.52,66.22,71.28,3.08
571,5.880000000000001,79.05,84.39,11.84,24.07,13.23,12.24,27.0,13.6,32.300000000000004,41.0,14.07,19.25,18.24,49.82,16.32,0.0,8.97,9.69,11.02,49.5,0.0,61.56,81.7,65.52,3.850000000000001
572,16.520000000000003,80.75,70.47,9.6,19.43,14.7,12.24,43.74,13.2,30.6,34.44,13.65,19.75,20.16,45.580000000000005,48.0,0.0,9.62,9.69,11.4,52.14,15.62,49.4,68.8,38.16,7.000000000000001
573,4.2,72.25,50.46,24.64,16.529999999999998,10.5,12.07,42.66,11.6,28.22,36.9,11.97,17.25,17.52,45.05,33.6,0.0,6.76,10.37,9.69,51.48,0.0,38.76,86.0,49.68,5.390000000000001
574,0.0,79.89999999999999,46.11,15.36,16.82,9.03,9.18,30.78,10.8,26.860000000000003,32.39,11.55,17.0,18.0,20.14,13.44,0.0,9.49,8.67,5.51,58.74,0.0,47.12,48.16,20.88,4.2700000000000005
575,0.0,82.32,55.5,10.36,16.12,8.74,8.64,0.0,9.88,25.2,21.08,11.4,15.84,15.87,22.36,0.0,0.0,5.5,6.44,9.18,50.84,0.0,50.4,55.2,17.75,1.2
576,7.280000000000001,76.44,60.75,5.040000000000001,16.38,13.49,11.68,0.0,11.59,27.6,26.180000000000003,11.4,17.28,17.48,52.0,29.04,0.0,3.52,7.280000000000001,8.84,51.46,0.0,70.56,59.8,47.57,1.96
577,0.0,74.75999999999999,34.5,16.8,19.5,5.7,9.92,0.0,9.5,26.7,31.28,9.5,19.68,20.01,43.16,34.32,64.99,4.95,8.680000000000001,8.16,52.7,0.0,76.44,55.2,63.9,0.64
578,7.840000000000001,81.48,35.25,15.400000000000002,21.58,9.31,10.56,0.0,9.69,26.4,25.500000000000004,10.45,18.96,20.01,48.36,18.92,0.0,9.35,9.24,8.5,53.94,10.98,66.36,33.120000000000005,59.64,0.76
579,0.0,79.8,33.75,0.0,18.2,7.22,10.56,0.0,10.83,28.2,26.860000000000003,9.69,18.72,19.09,31.200000000000003,39.6,0.0,8.03,9.1,13.6,55.18,0.0,68.03999999999999,42.32,56.8,0.0
580,12.32,78.11999999999999,33.0,12.04,21.06,6.2700000000000005,8.96,0.0,9.5,27.3,29.58,8.55,18.0,18.630000000000003,21.84,25.08,0.0,6.82,8.260000000000002,9.35,53.32,6.3,51.24,92.0,51.12,0.32
581,11.48,80.64,12.0,17.080000000000002,20.8,6.46,7.84,0.0,8.74,24.3,28.56,7.98,19.44,20.24,21.32,27.72,0.0,7.37,7.420000000000001,5.61,62.0,0.0,67.2,34.04,27.69,0.0
582,0.0,81.33999999999999,40.5,22.79,14.4,11.76,7.2,12.0,9.0,24.8,24.12,9.6,16.72,17.82,26.52,9.89,0.0,7.700000000000001,7.140000000000001,9.15,56.7,0.92,53.6,26.6,14.08,1.2
583,0.0,75.53,59.940000000000005,17.63,15.84,7.35,9.92,0.0,10.0,28.21,29.16,9.8,16.06,17.6,34.68,24.08,0.0,8.4,8.96,6.9,56.07,0.0,80.0,28.12,39.68,24.0
584,0.0,82.17,50.220000000000006,43.0,15.84,9.66,10.24,0.0,10.8,28.83,33.48,11.0,18.04,19.14,34.17,29.67,0.0,14.000000000000002,9.94,9.3,58.59,0.0,64.0,42.56,43.52,17.759999999999998
585,11.4,79.67999999999999,55.080000000000005,16.34,14.16,8.19,9.92,0.0,10.4,24.8,36.0,10.4,16.5,18.04,42.33,31.39,0.0,13.580000000000002,9.1,11.1,54.18,1.96,40.0,29.64,53.76,12.96
586,0.0,77.19,49.41,9.03,17.04,12.39,9.44,4.8,9.6,27.28,30.6,9.8,17.38,18.26,34.68,18.06,0.0,10.920000000000002,7.98,14.25,54.18,1.04,63.2,28.88,46.72,13.2
587,4.800000000000001,75.53,68.85000000000001,33.11,16.32,10.08,9.12,10.8,9.6,26.97,26.64,9.4,17.16,17.16,39.27,16.77,0.0,10.500000000000002,7.98,3.75,56.07,0.0,53.6,33.44,40.32,8.16
588,0.0,82.17,38.88,19.35,17.759999999999998,8.19,6.88,8.76,8.4,26.04,28.8,7.2,14.74,16.5,17.85,32.68,0.0,9.94,6.720000000000001,7.8,59.22,0.0,44.8,19.0,17.92,5.04
589,10.14,85.26,37.8,17.16,18.9,11.18,7.739999999999999,0.0,9.43,26.180000000000003,17.05,9.5,17.68,16.28,18.72,13.77,0.0,8.450000000000001,8.5,4.48,55.44,3.85,44.0,19.200000000000003,12.920000000000002,1.2000000000000002
